session_id,step,source,target,event_type,bytes_out,is_external,encoded_command,label
SESSION-00122,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00122,2,browser.exe,company_portal,network,17642,0,0,benign
SESSION-00122,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00123,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00123,2,backup.exe,backup_server,network,18222,0,0,benign
SESSION-00124,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00124,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00124,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00124,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00124,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00124,6,curl.exe,external_host,network,612371,1,0,attack
SESSION-00125,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00125,2,backup.exe,backup_server,network,10447,0,0,benign
SESSION-00125,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-00126,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00126,2,browser.exe,company_portal,network,40492,0,0,benign
SESSION-00127,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00127,2,backup.exe,backup_server,network,15710,0,0,benign
SESSION-00128,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00128,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00128,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00128,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00128,5,curl.exe,external_host,network,324910,1,0,benign
SESSION-00129,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00129,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00129,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00129,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00129,5,curl.exe,external_host,network,423088,1,0,attack
SESSION-00130,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00130,2,python.exe,local_database,network,43103,0,0,benign
SESSION-00130,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00131,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00131,2,browser.exe,trusted_api,network,29179,1,0,benign
SESSION-00132,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00132,2,backup.exe,backup_server,network,48412,0,0,benign
SESSION-00133,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00133,2,browser.exe,company_portal,network,34777,0,0,benign
SESSION-00134,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00134,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00134,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00135,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00135,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00135,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00135,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00135,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00135,6,curl.exe,external_host,network,485196,1,0,attack
SESSION-00136,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00136,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00136,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00136,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00136,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00136,6,curl.exe,external_host,network,479799,1,0,attack
SESSION-00137,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00137,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00137,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00137,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00137,5,curl.exe,external_host,network,221855,1,0,benign
SESSION-00138,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00138,2,browser.exe,company_portal,network,11677,0,0,benign
SESSION-00139,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00139,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00139,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00139,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00139,5,curl.exe,external_host,network,491430,1,0,attack
SESSION-00140,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00140,2,backup.exe,backup_server,network,50547,0,0,benign
SESSION-00141,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00141,2,browser.exe,company_portal,network,23018,0,0,benign
SESSION-00141,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00142,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00142,2,browser.exe,trusted_api,network,46824,1,0,benign
SESSION-00143,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00143,2,browser.exe,trusted_api,network,14630,1,0,benign
SESSION-00144,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00144,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00144,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00144,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00144,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00144,6,curl.exe,external_host,network,768037,1,0,attack
SESSION-00145,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00145,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00145,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00145,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00145,5,curl.exe,external_host,network,113806,1,0,attack
SESSION-00146,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00146,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00146,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00146,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00146,5,curl.exe,external_host,network,435698,1,0,attack
SESSION-00147,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00147,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00147,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00147,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00147,5,curl.exe,external_host,network,237900,1,0,attack
SESSION-00148,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00148,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00148,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00149,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00149,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00149,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00149,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00149,5,curl.exe,external_host,network,780379,1,0,attack
SESSION-00150,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00150,2,browser.exe,company_portal,network,40671,0,0,benign
SESSION-00151,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00151,2,browser.exe,trusted_api,network,60677,1,0,benign
SESSION-00152,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00152,2,backup.exe,backup_server,network,25301,0,0,benign
SESSION-00153,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00153,2,python.exe,local_database,network,26205,0,0,benign
SESSION-00154,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00154,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00155,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00155,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00155,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00156,1,explorer.exe,browser.exe,process,0,0,0,attack
SESSION-00156,2,browser.exe,trusted_api,network,40301,1,0,attack
SESSION-00157,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00157,2,backup.exe,backup_server,network,37691,0,0,benign
SESSION-00157,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-00158,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00158,2,browser.exe,trusted_api,network,46949,1,0,benign
SESSION-00159,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00159,2,backup.exe,backup_server,network,43005,0,0,benign
SESSION-00160,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00160,2,backup.exe,backup_server,network,31026,0,0,benign
SESSION-00160,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-00161,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00161,2,backup.exe,backup_server,network,42929,0,0,benign
SESSION-00162,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00162,2,python.exe,local_database,network,11702,0,0,benign
SESSION-00163,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00163,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00163,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00164,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00164,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00164,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00164,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00164,5,curl.exe,external_host,network,869868,1,0,attack
SESSION-00165,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00165,2,python.exe,local_database,network,17240,0,0,benign
SESSION-00166,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00166,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00166,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00166,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00166,5,curl.exe,external_host,network,417492,1,0,attack
SESSION-00167,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00167,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00168,1,explorer.exe,browser.exe,process,0,0,0,attack
SESSION-00168,2,browser.exe,trusted_api,network,60688,1,0,attack
SESSION-00169,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00169,2,browser.exe,company_portal,network,48611,0,0,benign
SESSION-00170,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00170,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00170,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00170,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00170,5,curl.exe,external_host,network,686333,1,0,attack
SESSION-00171,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00171,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00171,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00171,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00171,5,curl.exe,external_host,network,860408,1,0,benign
SESSION-00172,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00172,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00172,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00172,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00172,5,curl.exe,external_host,network,501996,1,0,attack
SESSION-00173,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00173,2,python.exe,local_database,network,55725,0,0,benign
SESSION-00173,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00174,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00174,2,browser.exe,company_portal,network,39190,0,0,benign
SESSION-00175,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00175,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00175,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00175,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00175,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00175,6,curl.exe,external_host,network,790400,1,0,attack
SESSION-00176,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00176,2,browser.exe,trusted_api,network,28767,1,0,benign
SESSION-00177,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00177,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00177,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00177,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00177,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00177,6,curl.exe,external_host,network,742093,1,0,attack
SESSION-00178,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00178,2,backup.exe,backup_server,network,46155,0,0,benign
SESSION-00179,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00179,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00179,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00180,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00180,2,python.exe,local_database,network,24104,0,0,benign
SESSION-00180,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00181,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00181,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00181,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00182,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00182,2,backup.exe,backup_server,network,49373,0,0,benign
SESSION-00183,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00183,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00183,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00183,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00183,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00183,6,curl.exe,external_host,network,396784,1,0,attack
SESSION-00184,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00184,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00185,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00185,2,browser.exe,trusted_api,network,20861,1,0,benign
SESSION-00185,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00186,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00186,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00186,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00187,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00187,2,backup.exe,backup_server,network,38856,0,0,benign
SESSION-00188,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00188,2,browser.exe,company_portal,network,39108,0,0,benign
SESSION-00189,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00189,2,browser.exe,company_portal,network,31627,0,0,benign
SESSION-00190,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00190,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00190,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00190,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00190,5,curl.exe,external_host,network,231847,1,0,attack
SESSION-00191,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00191,2,browser.exe,trusted_api,network,4258,1,0,benign
SESSION-00192,1,explorer.exe,browser.exe,process,0,0,0,attack
SESSION-00192,2,browser.exe,trusted_api,network,17502,1,0,attack
SESSION-00192,3,trusted_api,cache.tmp,file,0,0,0,attack
SESSION-00193,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00193,2,browser.exe,company_portal,network,21691,0,0,benign
SESSION-00193,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00194,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00194,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00194,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00194,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00194,5,curl.exe,external_host,network,717564,1,0,attack
SESSION-00195,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00195,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00195,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00195,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00195,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00195,6,curl.exe,external_host,network,129633,1,0,attack
SESSION-00196,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00196,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00196,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00196,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00196,5,curl.exe,external_host,network,317794,1,0,benign
SESSION-00197,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00197,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00197,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00197,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00197,5,curl.exe,external_host,network,171897,1,0,attack
SESSION-00198,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00198,2,python.exe,local_database,network,51176,0,0,benign
SESSION-00199,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00199,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00199,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00199,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00199,5,curl.exe,external_host,network,569920,1,0,attack
SESSION-00200,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00200,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00200,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00201,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00201,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00201,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00201,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00201,5,curl.exe,external_host,network,485709,1,0,benign
SESSION-00202,1,python.exe,analysis.csv,file,0,0,0,attack
SESSION-00202,2,python.exe,local_database,network,22098,0,0,attack
SESSION-00203,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00203,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00203,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00203,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00203,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00203,6,curl.exe,external_host,network,193328,1,0,attack
SESSION-00204,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00204,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00204,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00204,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00204,5,curl.exe,external_host,network,469911,1,0,attack
SESSION-00205,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00205,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00205,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00206,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00206,2,python.exe,local_database,network,12252,0,0,benign
SESSION-00207,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00207,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00208,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00208,2,backup.exe,backup_server,network,7005,0,0,benign
SESSION-00209,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00209,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00210,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00210,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00210,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00210,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00210,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00210,6,curl.exe,external_host,network,601283,1,0,attack
SESSION-00211,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00211,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00211,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00211,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00211,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00211,6,curl.exe,external_host,network,340461,1,0,attack
SESSION-00212,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00212,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00212,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00212,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00212,5,curl.exe,external_host,network,773095,1,0,attack
SESSION-00213,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00213,2,browser.exe,company_portal,network,11320,0,0,benign
SESSION-00213,3,company_portal,cache.tmp,file,0,0,0,benign
